-1:58	Robert Peary	Tik.....Tok is time~
1:07:09	エンジュ	あっ
1:07:09	NamoBeast	gg
1:07:09	サワリハス	ばれてーら
1:07:09	星野空	草
1:07:09	zanny	草
1:07:10	かおう_____ta	うわあああ
1:07:11	ねこさん1号	gg
1:07:11	たべっちかにっち	ｇｇ
1:07:12	ふぉるす	ばれたーｗ
1:07:12	ちゃぽた	草
1:07:12	ちなまる	ばれちった〜
1:07:12	kiro	草
1:07:12	平崎明日翔	バレたw
1:07:12	ヘィヴンダックス	あっ
1:07:13	ユウシュ	草
1:07:13	たまはす	草
1:07:13	がらなちゃん	gg
1:07:13	あっきゅあ	草
1:07:13	まーち!	ばれた
1:07:13	きじとらねこ	しゃーない
1:07:14	なしな	草
1:07:14	唐揚げ定食	ぴえん
1:07:14	かそく	草
1:07:14	ukurai	；；
1:07:16	トライド	ｇｇ
1:07:16	-銘-あき-A ki	草
1:07:17	RyuDe	gg
1:07:17	ぐだのすけ	草
1:07:17	ネムイ	gg
1:07:19	ジーク	え？ってなってたな
1:07:20	V viewer	gg
1:07:20	くたびれた村人H・T	何故バレたーーw
1:07:20	taka坊	草
1:07:20	WRyou_Italy	最後の1人に気づかれたw
1:07:21	るたろー	草
1:07:22	なだきょう	gg
1:07:22	うにあ	あいけるな！！
1:07:23	ガリレオ	草
1:07:23	xxNay2xx	さすがにバレる
1:07:24	ふぉるす	gg
1:07:24	紅茶牛乳	草
1:07:24	Yuuki	草
1:07:25	migi	草
1:07:26	猫うさぎ	草
1:07:26	PMXユキムラ	gg
1:07:27	チチ&カカ	許されなかった
1:07:31	アキパン	草
1:07:31	LEO	オクタンは逃げたのになぁｗ
1:07:32	Metallic	gg
1:07:33	悪運のたっちょん	gg
1:07:35	ヘィヴンダックス	プラスありがてぇ
1:07:35	鶴部織羽	草
1:07:37	美神運狩	動いたからかな
1:07:39	桃purée	みんなかわいいだろ！？
1:07:40	koba	あなた狙われているわよ
1:07:40	木目	よくわからん
1:07:44	櫻井海都	ゴースティング？
1:07:51	名無し	レイスに覗くとばれる
1:07:58	FL MT	レイス見ちゃったからな
1:07:59	空腹のまろん	パーティだったら楽しくなってガンガン言っちゃう
1:08:02	アキパン	バンガ”！？
1:08:04	マルタナカ	勝ったな
1:08:06	かわ3	ガンバロール！
1:08:08	ねこさん1号	椎名さんレイス？
1:08:08	kbf kbf	逃げのよしみか？？
1:08:09	うりす	にげのよしみじゃんｗ
1:08:10	kiro	草
1:08:12	ふぉるす	草
1:08:12	えすこんじ	なんだこのチームｗｗ
1:08:12	かおう_____ta	逃げの卍よしみ卍
1:08:12	Metallic	草
1:08:12	アキパン	ワットソンいくか～ｗ
1:08:13	ぐだのすけ	草
1:08:14	のりのりなのり	え？
1:08:14	紅茶牛乳	構成ひでえｗ
1:08:15	たべっちかにっち	迷走してきたｗ
1:08:16	うにあ	もうめちゃくちゃだよ！！ｗ
1:08:20	ガリレオ	草
1:08:21	xxNay2xx	しぃしぃレイスやな
1:08:21	星野空	クリプトありがたい
1:08:24	mikan oisii	逃げのよしみｗ
1:08:26	トライド	逃げのよしみｗ
1:08:28	ぺぺろんちーの	草
1:08:28	Yuuki	自由編成になったｗ
1:08:28	ルドルフ	椎名さんレイスは？
1:08:29	木目	ランクのくせに遊ぶなｗ
1:08:29	がらなちゃん	めちゃくちゃで草
1:08:31	ちなまる	草
1:08:31	かずき	草
1:08:31	ヘィヴンダックス	なんだこのパーティ！？
1:08:33	たまはす	迷走してきたｗ
1:08:33	Erishun	自己中しよ
1:08:34	しばれる	沼ptきたあ
1:08:34	かわ3	これは卍よしみ卍
1:08:35	黎明卿新しきボンドルド	ドローン遊びしてる間に置いてかれそうw
1:08:35	くたびれた村人H・T	不仲かw
1:08:36	WRyou_Italy	逃げのよしみ来たな
1:08:36	まつつ	構成ひどいw
1:08:36	マルタナカ	チーム名 自由
1:08:37	桃花	椎名さんレイスじゃないかなぁｗ
1:08:37	taka坊	迷走で草
1:08:39	唐揚げ定食	トリッキー
1:08:40	hanamura yousuke	ワロタ
1:08:40	うにあ	逃げのよしみｗｗ
1:08:41	Luore / ルオレ	草
1:08:43	ふくざわゆきち	ランクマで遊んでて草
1:08:44	ナイスツーミーチュー	生き残れば勝ちってこともあるからね
1:08:45	スケルトン	なぞパーティで草
1:08:45	ソーセン	キルのよしみ！？
1:08:46	83ヘチマ	椎名さんクリプトで
1:08:46	紅茶牛乳	ダメだこのPT…
1:08:48	SYAGU	名前に恥じぬ行動を
1:08:50	ふぉるす	攻めのよしみ
1:08:52	てぃれもん	戦うよしみ
1:08:52	黛ヒロユキ	攻めのよしみだ
1:08:59	sayyoh	詰めのよしみ
1:09:00	ジーク	レヴィ！？
1:09:00	ちゃぽた	草
1:09:02	ryu yan	アホみたいな構成で勝てたりするくない？
1:09:05	B. D.	最強編成じゃん
1:09:06	たべっちかにっち	レブクリレイス強いよね
1:09:07	GOLD. RICH	そこに気づけてエライ
1:09:09	てんぷら	環境
1:09:09	黎明卿新しきボンドルド	れび
1:09:11	マルタナカ	厨パ
1:09:11	桃園あい	椎名さんレヴいけるのか
1:09:12	はいどれ	これ最強編成なんだがｗ
1:09:12	キキ	ガチパ
1:09:13	新宿ペンギン	攻撃的な編成や
1:09:14	うにあ	攻めだよ
1:09:15	しゅがー	卍よしみ卍
1:09:15	てぃーるる	流行りの構成きちゃ
1:09:16	hanamura yousuke	戦うタイミングを選べば大丈夫やろ
1:09:16	神田ノ	ｗ
1:09:17	えすこんじ	実際強い
1:09:18	Cj	最強
1:09:18	しばれる	攻めの卍よしみ卍
1:09:18	まーち!	攻めのよしみ
1:09:18	木目	椎名さんサイレンスちゃんと当てれるか？
1:09:20	kbf kbf	攻めの卍夜死美卍
1:09:20	紅茶牛乳	環境構成やん
1:09:21	PMXユキムラ	転じてガチ編成になったw
1:09:21	たまはす	押せ押せのチームだｗ
1:09:21	サワリハス	答えに行き着いた
1:09:21	きじとらねこ	寿司のよしみ
1:09:21	taka坊	環境PT
1:09:22	名無し	CR構成
1:09:22	スケルトン	厨パじゃん
1:09:22	ヘィヴンダックス	カチコミじゃい
1:09:23	千年孤独のグリーンペペ	ドローンからのトーテムは強い
1:09:23	xxNay2xx	普通にランク編成になってて草
1:09:24	rapi102	攻めのよしみ!?
1:09:24	アガペー	最強パじゃん
1:09:24	唐揚げ定食	攻撃的だなｗ
1:09:25	Gardevoir 6V Mega	急に環境メタ
1:09:25	Yuuki	卍よしみ卍最強！
1:09:26	iroha ao	卍吉見卍
1:09:26	豚男	アークスターよしみアークスター
1:09:27	ぐだのすけ	ﾊﾞｧﾝ！
1:09:27	うりす	ばーんてして
1:09:28	やまも。	レイス、クリプト、レヴは大会とかスクリムで使われてる構成
1:09:29	くたびれた村人H・T	バーンw
1:09:30	トライド	攻めの卍よしみ卍来たな
1:09:31	まつつ	ガチガチになったw
1:09:31	サーモン	CR構成
1:09:32	SYAGU	これ漁夫にめっちゃ弱いよ
1:09:36	ミドレー	バアンはクリプトな
1:09:36	亀山	環境
1:09:37	空腹のまろん	暴走族のファンアート出ないかなあ
1:09:42	ああ	厨パだ
1:09:45	ナカリュウ	ジブのドーム欲しい時多いんだよなぁ
1:09:47	kiro	レヴウルトでポータルで攻め攻めよ
1:09:47	WRyou_Italy	ガチパじゃん
1:09:48	かわ3	ドローンで特攻じゃあ
1:09:53	青いザリガニ	完璧な作戦
1:09:55	美神運狩	TSMもこれ使ってたね
1:09:57	ふくざわゆきち	犯罪パやんけ
1:09:57	きじとらねこ	夜見がクリプトはいいよ。バランス感覚あるからな。
1:10:08	鳴佳(Naruka)	一周回ってこの編成にたどり着くのホント草
1:10:08	亀山	この構成漁夫られるときつそう
1:10:10	rapi102	うまくいくかなあw
1:10:11	あるは/ Alfa uhi	トップメタPTだ
1:10:14	ryu yan	アルソクしっかり持ってけー
1:10:14	黎明卿新しきボンドルド	またドームと間違えてQ発動しそう
1:10:15	hanamura yousuke	ドローンでウルトを決める前にポータルは開いておきたいところ
1:10:17	Ketos	ポータルするとトーテム壊しに入って来るんだよなー
1:10:18	めんとす	しぃしぃ壊される位置にトーテム置きそう
1:10:22	WRyou_Italy	こいつらいつもミラボヤ行ってんな
1:10:49	常春セイ	環境PTやん
1:10:50	エマノン	パーティー大好きよしみさん
1:10:52	きじとらねこ	パリピやな
1:10:57	スケルトン	このチームいっつもパーティしてて草
1:11:03	hanamura yousuke	パリピよしみ
1:11:09	空腹のまろん	レヴのウルト奥深すぎて難しいんだよな
1:11:13	かんとりーまあむ	ほほう
1:11:20	ジーク	パリピチーム
1:11:26	かおう_____ta	いええええええええええ！！！
1:11:29	Yuuki	いえええええええい！
1:11:35	ぐだのすけ	yeah!!!
1:11:35	サワリハス	Foooo↑
1:11:35	ソーセン	FOOOOOOOOOOO
1:11:36	kiro	ひえぇあああ
1:11:38	悪運のたっちょん	いええええあ！！！
1:11:39	ヘィヴンダックス	Foooooooo
1:11:43	めんとす	金ノック
1:11:46	ふくざわゆきち	イエエエエエエエエ！！
1:11:47	まーち!	いえーい！
1:11:48	83ヘチマ	いつもの
1:11:48	ぜろぱか	Fooooooooooooooo
1:11:52	ただのねこ	↑↑
1:11:56	どどDodo	レヴのしゃがみレレレめっちゃ強い
1:11:56	ヘィヴンダックス	はい。
1:11:57	うりょ	ぱりない
1:12:03	うにあ	いつものですね
1:12:08	サワリハス	帰省ルート
1:12:14	マルタナカ	ムーブ固まってきてるｗ
1:12:15	がらなちゃん	通学路
1:12:15	うにら	💃
1:12:19	ddd ss	保管庫は挟まれそう
1:12:21	まっしゅぽてと	大会でもここ降りて欲しいなぁ
1:12:24	チチ&カカ	いつものセット
1:13:13	コウカ	そしていつも遅れる椎名
1:13:13	千年孤独のグリーンペペ	名前草
1:13:28	封印されし者の右手	酷い名前のやついて草
1:13:30	WRyou_Italy	練習だな
1:13:38	しばれる	せめのよしみやったれ
1:14:02	っ。･ω･	草
1:14:03	-銘-あき-A ki	草
1:14:03	あまねこ	草
1:14:04	pipo popo	草
1:14:04	どどDodo	草
1:14:04	Virra	草
1:14:05	ぐだのすけ	草
1:14:06	たべっちかにっち	うわぁｗ
1:14:06	うにあ	ｗｗ
1:14:06	秋人	えぇ…ｗ
1:14:06	トム	草
1:14:06	hachi 111	椎名さん
1:14:06	てんぷら	はやいｗ
1:14:06	Ito Yuji	こわされー
1:14:06	ソーセン	トーテムが！？
1:14:07	smile I	草
1:14:07	えすこんじ	草
1:14:07	アキパン	草
1:14:07	ワタル	一瞬で壊されて草
1:14:07	千年孤独のグリーンペペ	ｇｄｇｄやんけ！
1:14:07	NoName	草
1:14:08	Rabunama	うわ
1:14:08	UMA	草
1:14:08	ふぉるす	あかんｗ
1:14:08	ジーク	練習失敗！
1:14:08	んだにゃ	草
1:14:08	ラクタムβ	草
1:14:09	うにあ	壊されたｗｗ
1:14:09	めんとす	アホかよ！
1:14:09	kiro	一瞬で壊されて九s
1:14:09	青いザリガニ	草
1:14:09	ステーキさん	にげろおおおお
1:14:09	タスク	作戦壊滅して草
1:14:09	ふりっつ	草
1:14:10	アガペー	全部壊されて草
1:14:10	ヴィル	練度草
1:14:10	黛ヒロユキ	草
1:14:10	たまはす	草
1:14:10	まつつ	連携がw
1:14:10	抹茶	最悪で草
1:14:10	がらなちゃん	草
1:14:11	いつき	草
1:14:11	まっしゅぽてと	しぃしぃなぜ早く置かない
1:14:11	ぶらちゃん	全部壊れた
1:14:11	PMXユキムラ	草
1:14:11	ddd ss	相手、強いぞ
1:14:12	エマノン	駄目じゃん
1:14:13	ta k	もごもごしてるあいだに終わったｗ
1:14:13	?!	草
1:14:13	かそく	草
1:14:13	けんばく	草
1:14:14	nomu nomu	くだりすぎ笑笑
1:14:14	スケルトン	草
1:14:14	ぐだのすけ	逃げのよしみ
1:14:14	エンジュ	ダメダメじゃんｗ
1:14:14	マルタナカ	なにもできてないじゃんｗ
1:14:14	斜め下	一瞬で破綻した
1:14:15	サワリハス	撤退！撤退！
1:14:16	わっしょいわっしょい	逃げろ〜
1:14:17	-銘-あき-A ki	やっぱり逃げのよしみ
1:14:17	やまだ	そんなことある？ｗ
1:14:18	MiA	草
1:14:18	Metallic	草
1:14:18	トライド	草
1:14:18	sayyoh	クソムーブ
1:14:18	ルドルフ	即瓦解した
1:14:18	ディード	全部ダメなったw
1:14:18	kbf kbf	草
1:14:18	きりたんぽ	草
1:14:19	うりす	草
1:14:19	hi tam	優柔不断すぎ
1:14:19	みなみ	草
1:14:19	チチ&カカ	一瞬で壊された
1:14:21	黎明卿新しきボンドルド	作戦崩壊してて草
1:14:24	kbf kbf	逃げのよしみ
1:14:25	9646 rena	散々で草
1:14:26	リッキー下村	散っ！
1:14:26	GOLD. RICH	あっという間に壊されてて草
1:14:27	B. D.	あんな一瞬で壊れるっけ
1:14:27	藍.	即逃げ
1:14:28	Luore / ルオレ	草
1:14:28	うにあ	解散！！！！
1:14:29	めるせです	草
1:14:31	ぜんいち	一気にピンチ
1:14:32	えすこんじ	逃げのよしみ卍
1:14:33	きじとらねこ	逃げのパリピやん
1:14:34	たべっちかにっち	逃げる方向もバラバラｗ
1:14:35	ふぉるす	やはり逃げのよしみｗ
1:14:36	木目	やっぱり判断遅いのうｗ
1:14:36	なだきょう	草
1:14:37	hachi 111	椎名さん先置かないと
1:14:37	はなめ	バラバラで草
1:14:39	インクおひたし	クソ雑魚ウルトやめてｗｗ
1:14:39	M I X	撤収！撤収！
1:14:41	っ。･ω･	解散
1:14:41	アキパン	解散！
1:14:41	ちゃぽた	草
1:14:42	kiro	よしみ解散ｗ
1:14:43	ぱうぜ	綺麗に潰されて草ァ！
1:14:43	桃園あい	やっぱり逃げのよしみ
1:14:43	メタル化・魔法反射装甲	ポータル
1:14:44	焼きナス	2
1:14:44	亀山	このPT決断力が必要やな
1:14:44	まーち!	2
1:14:44	源太克己	2
1:14:46	エンジュ	よしみ解散！
1:14:46	黎明卿新しきボンドルド	2年後だ
1:14:47	うにあ	逃げのよしみだったんやな・・・
1:14:47	桃花	生兵法やなぁｗ
1:14:48	千年孤独のグリーンペペ	実質解散ＧＩＧ
1:14:48	マルタナカ	この構成誰かしくると崩れる
1:14:48	Yuuki	逃げのよしみ
1:14:48	ドロップ	しぃしぃがさっさとトーテム置かないと
1:14:49	dd dd	​草
1:14:49	秋人	やっぱり逃げというかなんというか
1:14:50	きりたんぽ	逃げる方向バラバラで草
1:14:51	ソーセン	よるみー！
1:14:55	あいくら	草
1:14:56	ディレ	一家離散です！
1:14:58	しばれる	逃げのよしみすぎる
1:14:58	sayyoh	よしみ解散っ！
1:14:58	がらなちゃん	よるみいいい
1:14:59	うりょ	草
1:15:00	星野空	ｻｲﾚﾝｽよ
1:15:00	たまはす	草
1:15:01	発草	打ち合いプラチナでも判断力がブロンズ
1:15:02	くたびれた村人H・T	草
1:15:04	はんぺん	卍よしみ卍最弱！卍よしみ卍最弱！
1:15:06	GOLD. RICH	理想と現実のギャップがひどすぎるｗｗ
1:15:09	ddd ss	逃げ切れたｗ
1:15:11	トライド	よゆみー！
1:15:12	平崎明日翔	２年後にまた集まろう
1:15:13	WRyou_Italy	まあ練習せんとそらそうよ
1:15:14	Ito Yuji	撤退が一番ムズイ
1:15:17	taka坊	断末魔から長生きで草
1:15:25	うりょ	ハサミサンドイッチ
1:15:26	タスク	行くな行くなｗ
1:15:30	まっしゅぽてと	挟みサンドイッチw
1:15:33	ソーセン	天才！
1:15:33	うりす	よしみサンドじゃん
1:15:34	やまだ	しぃしぃがトーテム置かないと何も始まらないのよねｗ
1:15:34	ねこさん1号	逃げるか
1:15:35	ワタル	キューピッド夜見
1:15:37	PMXユキムラ	サンドイッチ
1:15:38	ソーセン	やっば
1:15:38	うりょ	草
1:15:39	Yuuki	草
1:15:40	しばれる	はさみさんどいっち
1:15:40	てんぷら	そこはまずい
